ID;name;artist;Year;Genero;album_type;release_date;popularity
0GjYsCv7VeDh4WEkS8SjxF;A Thief's End;Henry Jackman;2016;soundtrack;album;2016;45
4VZO9ICuHMFrHlsawAoP4k;The Banks Of The Sansretour;Piotr Musiał;2016;soundtrack;album;2016-06-01;49
1Cdz1ehTv3zCKqmGbPI2Vo;君はヒーローになれる;Yuki Hayashi;2016;soundtrack;album;2016-07-13;45
6u6owGCGi6WDXtd4Tf9ZLk;Khaleesi;Ramin Djawadi;2016;soundtrack;album;2016-06-24;42
07YwiqMqpdbb65JgBaHHKL;Rescue Continues;Rupert Gregson-Williams;2016;soundtrack;compilation;2016-11-04;44
4MorYttxU39XKVoRlCopyz;QUESTION;3年E組うた担(渚&茅野&業&磯貝&前原);2016;soundtrack;single;2016-02-24;49
4s80CRYk3rRPZE56NvmFi7;You Are My Everything;GUMMY;2016;soundtrack;single;2016-03-10;62
7HMzhHBwxKOdGCdatgxaR1;One Man At A Time;Rupert Gregson-Williams;2016;soundtrack;compilation;2016-11-04;47
5N5iImDfoQ4IF3YvXBpxPX;上;Yuki Hayashi;2016;soundtrack;album;2016-03-16;48
4Pk1KXtkFTJNKLqwHhD3Zn;Main Titles (Fantastic Beasts and Where to Find Them);James Newton Howard;2016;soundtrack;album;2016-11-18;45
3SYmJzp1IbWORyHEWuqCY6;Planet Earth II Suite;Hans Zimmer;2016;soundtrack;album;2016-11-11;47
7M0OrGUJUFaYiildMmMNUS;Solo en Casa / La Llegada de Papá;Fernando Velázquez;2016;soundtrack;album;2016-09-30;25
20LsXSYrH1M3mk1COyPVrg;Newt Says Goodbye to Tina / Jacob's Bakery;James Newton Howard;2016;soundtrack;album;2016-11-18;47
3V3CHMcsZwOaJWbBiLo248;Hold the Door;Ramin Djawadi;2016;soundtrack;album;2016-06-24;39
7n5eQJYX7e6H5gkzgyEfQG;Can You Hear My Heart (feat. LEE HI);Epik High;2016;soundtrack;single;2016-09-20;58
35x3bQ8tjBYpboRMMoCVed;You are my world;YOON MIRAE;2016;soundtrack;single;2016-11-24;53
7CBrUf50mf2IqcRZla38by;She Used to Be Mine;Jessie Mueller;2016;soundtrack;compilation;2016-06-03;53
1w2k1OOCSy3ez40D3TQs7L;I'm Here;Cynthia Erivo;2016;soundtrack;album;2016-02-19;51
2AGOWiKGKnKre5zvSyP5Ql;Who Will Know (24 Bigslow);Shiro SAGISU;2016;soundtrack;album;2016;52
5NkpsRKvSBukdYQtl3WLZW;Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love;K.Will;2016;soundtrack;single;2016-03-18;60
4PvVKyqJ6pLVi5HKpAjTPc;MY LOVE;LeeHi;2016;soundtrack;single;2016-10-04;57
1WDoV0nljgXw9Nl1vVxpQn;Dawn Of A New Time;Johan Söderqvist;2016;soundtrack;album;2016;47
4SsC4oX1tyBUFBSy4Gbw2l;Resurgam;Anne Dudley;2016;soundtrack;album;2016-09-16;39
7qeNUzY9BxUFY9AHityrDi;Morioucho Radio;Yugo Kanno;2016;soundtrack;album;2016-07-27;46
6c6WreivKNC4zXb00lUJtI;マシ・マシ;NICO Touches the Walls;2016;soundtrack;single;2016-11-30;48
4qGRptIf2ok9nHdDH6VwzW;a tender feeling;梶浦 由記;2016;soundtrack;compilation;2016-01-27;45
5spa9sHlgTR3KYDDGoRA9Y;The Calm;Steve Gabry;2016;soundtrack;album;2016-08-16;45
6DUdkJWNT5rWzudeK54f8H;Conor Despierta / Títulos de Inicio;Fernando Velázquez;2016;soundtrack;album;2016-09-30;18
08w5Hy6Lv5d6y3iZZyaM3K;Miss Sloane Solo;Max Richter;2016;soundtrack;album;2016-12-09;38
7Jo5oEViT27zCkdRI5hEuG;Who Are You;Sam Kim;2016;soundtrack;single;2016-12-25;52
65RVj700avlMvHjD1YS2iF;Battlefield One;Johan Söderqvist;2016;soundtrack;album;2016;44
11GUG8eWXpE2VUsus7sDA5;Hear Me Roar;Ramin Djawadi;2016;soundtrack;album;2016-06-24;37
0QmIPFQ3h0yVPgHsfqpy05;1.0_8-whatsyourask.m4p;Mac Quayle;2016;soundtrack;album;2016-06-03;42
3filDKRRDJXRWB2qoBNcPN;Epilogue;Henry Jackman;2016;soundtrack;album;2016;34
0eporXhSjE9TsGX5TiR80F;Reign;Ramin Djawadi;2016;soundtrack;album;2016-06-24;38
0ItfnPe3JIRP5TAw1W3qd6;For Better or Worse;Henry Jackman;2016;soundtrack;album;2016;35
5fqtDZNe7luPDPYZvfcKWW;Kuchizuke Diamond;WEAVER;2016;soundtrack;album;2016-02-17;48
0D3J2SJrmHmRMeuaHieHq3;Portrait of Mom;Hans Zimmer;2016;soundtrack;compilation;2016-01-22;42
2V80yrnLBbCUrGNi4CWBu3;Battlefield Classic Theme / Mayhem View;Johan Söderqvist;2016;soundtrack;album;2016;44
4qaMBzyeNcpvvGdxVguylk;Wind In The Caroberta Woods;Marcin Przybyłowicz;2016;soundtrack;album;2016-06-01;47
4EKMLcDmI7I5bORpsWgQg1;On Reflection;Max Richter;2016;soundtrack;album;2016-10-21;41
59OFG0mm09ve4i3RcbmdwB;Forgetting You;DAVICHI;2016;soundtrack;single;2016-09-06;57
7FOeR1X65DEG4KjpVhNC4Z;それは小さな光のような;Sayuri;2016;soundtrack;album;2016-02-24;50
0eCyCOx6dfvLlgQOVuZ7AO;Cada Primavera;Agrupación Musical Jesús Cautivo de Estepona;2016;soundtrack;album;2016-03-11;19
7z7WfdoT4qI16aXfWoNRlj;The Musty Scent Of Fresh Pâté;Percival Schuttenbach;2016;soundtrack;album;2016-06-01;46
2iRkkGXQXFw4MNko3irYkb;Climbing For A Kiss;Rupert Gregson-Williams;2016;soundtrack;compilation;2016-11-04;39
5USe1wzXVFl00jw2qA7b1s;I Can't Hear You;Rupert Gregson-Williams;2016;soundtrack;compilation;2016-11-04;39
3i0J9e00YhlrKO7AqgdO8Z;She Used to Be Mine;Jessie Mueller;2016;soundtrack;single;2016-05-27;52
1xrfci6PJJIBzCbKTmfuX3;Hellwalker;Mick Gordon;2016;soundtrack;album;2016-09-28;50
0Hi7B2lRZ2wNjmnDjPjh3D;School road;RADWIMPS;2016;soundtrack;album;2016-08-24;44
6wxZ0NU8FxeO6QRSNSBCCS;The Moon Over Mount Gorgon;Piotr Musiał;2016;soundtrack;album;2016-06-01;47
2fp70dCeAE5WvnC2en1j4b;Exit Music (For a Film);Ramin Djawadi;2016;soundtrack;album;2016-12-05;41
6bTCdqB1PN5J93hiiZvQzW;lit(var);kensuke ushio;2016;soundtrack;album;2016-09-14;49
3FFwqObYnWssn7JD4WaK7k;RAGE OF DUST;SPYAIR;2016;soundtrack;single;2016-10-16;36
2Z0yzmI4MR3hBIQBEhUveg;Credits;Justin Hurwitz;2016;soundtrack;album;2016-12-09;40
5za2K5XXuEaFWps6pYdo2y;Congratulations;Dessa;2016;soundtrack;album;2016-12-02;53
4G3DXzZf0J3EFWgY1jfFbJ;Beautiful Lie;Hans Zimmer;2016;soundtrack;album;2016-03-18;41
7640vRpfdd91FKxl1lp7Pt;For Honor! For Toussaint!;Piotr Musiał;2016;soundtrack;album;2016-06-01;46
0ubXqv3VtsQMObnEUI3siO;Butter-Fly;Tsuko G.;2016;soundtrack;single;2016-07-01;42
52GfW7l3XNs3r5IJtcp8ZF;Life Must Have Its Mysteries;Hans Zimmer;2016;soundtrack;album;2016-10-14;38
0NPKGAxqJQ5OkkD4uSfyKl;"Renaissance - From ""Medici: Masters of Florence""";Paolo Buonvino;2016;soundtrack;single;2016-10-18;41
4Fx2a44W3JYyhS1x2UVmVE;Interstellar - Main Theme -Trailer Version Extended (2014);The Meridian Studio Ensemble;2016;soundtrack;album;2016-08-12;40
3SfbB0Y3saMIQnNctxMVhj;I Miss You;SOYOU;2016;soundtrack;single;2016-12-31;59
0nD62ke95NJvAI8chsRjRg;City of Tears;Christopher Larkin;2017;soundtrack;album;2017-02-10;58
3CrYQaVrFUppSElxRwNHJK;Paradisus-Paradoxum;MYTH & ROID;2017;soundtrack;album;2017-04-26;58
4nna9JONFIwr98bcX6tlta;Sincerely, Me;Mike Faist;2017;soundtrack;compilation;2017-02-03;62
4dHOnPucB5VBYq3gjRtYy9;You See Big Girl / T:T;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;62
6rgIKCKKCnhyaNTgmY73tq;Rivers In the Desert;Lyn;2017;soundtrack;album;2017-01-17;56
4p6GbcE3GjJs7JzhVBv2uT;Hornet;Christopher Larkin;2017;soundtrack;album;2017-02-10;55
5LlqVViilxn216dQzcFyvy;Sealed Vessel;Christopher Larkin;2017;soundtrack;album;2017-02-10;54
4AuZBIN4aeFL9egQldQfRn;Wake Up, Get Up, Get Out There;Lyn;2017;soundtrack;album;2017-01-17;57
1H7Zqkq54andtaSSnLRrfp;You Will Be Found;Ben Platt;2017;soundtrack;compilation;2017-02-03;61
4W37fDymJzsqaarlKKEvcM;Once Upon a December;Christy Altomare;2017;soundtrack;album;2017-06-09;64
5fI0tteqDxnv2Tso0CcZbW;Brave Heart (Digimon);Animelmack;2017;soundtrack;single;2017-11-03;51
0LNyWv4RYKbaXIvzk6nMxZ;Life Will Change;Lyn;2017;soundtrack;album;2017-01-17;57
5XLXrm5JVMdOus1fWmTOFw;Beneath the Mask;Lyn;2017;soundtrack;album;2017-01-17;61
0GVuLQtPXFaL18ijEOqoAa;Tightrope;Michelle Williams;2017;soundtrack;compilation;2017-12-08;68
7k1HoUdskuBhyWvm7hPctM;Call of Silence;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;62
7uIyzCZKGk9K2EXnb3BtrR;Mantis Lords;Christopher Larkin;2017;soundtrack;album;2017-02-10;56
188vCXc4bAejLqGhpEVBGT;Jiyuu no Tsubasa;Linked Horizon;2017;soundtrack;album;2017-05-17;59
6iaQi9uPzHoXLMo5g490Bj;Barricades;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;58
5uraJqtCBvLpwt3VeomZdq;Shinzo wo Sasageyo !;Linked Horizon;2017;soundtrack;album;2017-05-17;66
5xNUR50KxswPRAvx7S163g;Come Alive;Hugh Jackman;2017;soundtrack;compilation;2017-12-08;68
364JzOajs76bJymjHm3sVY;ピースサイン - Peace Sign;Kenshi Yonezu;2017;soundtrack;album;2017-11-01;72
1mV4Ti0I8kZF3Dd72qPEW5;Brand New World;D-51;2017;soundtrack;album;2017-11-01;55
1tjOClAkdMxDfYPO0xvGbG;THE DAY;PornoGraffitti;2017;soundtrack;album;2017-10-25;62
3XKMO7tvyyUmxRvlJGhYQm;空に歌えば;amazarashi;2017;soundtrack;album;2017-12-13;59
70p3HYq9iHZisJqpDmWd1U;Guren no Yumiya;Linked Horizon;2017;soundtrack;album;2017-05-17;63
0DENhwLXDNvKf9g1oe85Ue;"Now We Are Free (From ""Gladiator"")";Hans Zimmer;2017;soundtrack;compilation;2017-01-13;49
4cPnNnTMkJ6soUOUzEtmcp;Last Surprise;Lyn;2017;soundtrack;album;2017-01-17;64
2cKovq3l6OJjhVVDbVKOsr;The Other Side;Hugh Jackman;2017;soundtrack;compilation;2017-12-08;73
7tajvm3L4vnNsOyMBf3yq3;Enter Hallownest;Christopher Larkin;2017;soundtrack;album;2017-02-10;53
1uq75uhDb7WHAJWEAN1pwv;Oh Pecador;La Sentencia;2017;soundtrack;album;2017-01-01;30
27iksNpaur1CcH0w8703by;Shinzo wo Sasageyo! - TV Size;Linked Horizon;2017;soundtrack;single;2017-04-02;59
00L9p3dKK3ufNyua3pzVeC;Not Alone;Ólafur Arnalds;2017;soundtrack;album;2017-04-01;50
5QKK7785dSYrutocW7lGub;Truth;Ramin Djawadi;2017;soundtrack;album;2017-08-25;51
16obHUJN0KaqVyCaV3GwFX;Reflection;Christopher Larkin;2017;soundtrack;album;2017-02-10;57
0RoA7ObU6phWpqhlC9zH4Z;A Million Dreams;Ziv Zaifman;2017;soundtrack;compilation;2017-12-08;74
3kQllLNDw3FkcjMRNBX1KC;The Blue Planet;Hans Zimmer;2017;soundtrack;album;2017-10-30;52
3IkWmgGsXbsafrunwPojXO;From Now On;Hugh Jackman;2017;soundtrack;compilation;2017-12-08;72
3QaFRJIXefCIaKk99rReFC;Resting Grounds;Christopher Larkin;2017;soundtrack;album;2017-02-10;54
65fpYBrI8o2cfrwf2US4gq;Rewrite The Stars;Zac Efron;2017;soundtrack;compilation;2017-12-08;72
45aBsnKRWUzhwbcqOJLwfe;This Is Me;Keala Settle;2017;soundtrack;compilation;2017-12-08;71
6fyI2QGPzUiqRHnuYD7oOp;Greenpath;Christopher Larkin;2017;soundtrack;album;2017-02-10;57
0Gl5s8IhMmQE5YQwM8Qx1J;Never Enough;Loren Allred;2017;soundtrack;compilation;2017-12-08;73
4ylWMuGbMXNDgDd8lErEle;The Greatest Show;Hugh Jackman;2017;soundtrack;compilation;2017-12-08;70
4gCnaT6NKQmR3hqEeHp30t;Dirtmouth;Christopher Larkin;2017;soundtrack;album;2017-02-10;59
6f8b6mxNNDJdE5tC4MCTxt;Never Enough (Reprise);Loren Allred;2017;soundtrack;compilation;2017-12-08;60
2xGjteMU3E1tkEPVFBO08U;This Is Me;Keala Settle;2017;soundtrack;single;2017-10-27;67
66y7x28jXOPrcmu3D5Zjh6;A Million Dreams (Reprise);Austyn Johnson;2017;soundtrack;compilation;2017-12-08;61
6SSjVwARTrXkCVVxSCUlwz;Hollow Knight;Christopher Larkin;2017;soundtrack;album;2017-02-10;54
630sXRhIcfwr2e4RdNtjKN;Rewrite The Stars;Zac Efron;2017;soundtrack;single;2017-11-17;75
43ay9lQZ5rfNcOOHhRF2cM;The Greatest Show;Hugh Jackman;2017;soundtrack;single;2017-10-27;64
0ZWW07BD8W85lUbgx2sn7E;For Forever;Ben Platt;2017;soundtrack;compilation;2017-02-03;59
1ygjvLVwydBF164HQsv2QD;Radiance;Christopher Larkin;2017;soundtrack;album;2017-02-10;51
2pbbv2T5M8eSV1lhjNhWqH;The Devil & The Huntsman;Sam Lee;2017;soundtrack;album;2017-05-05;49
2gGMJDtppeGj8s11mXaHKU;Beneath the Mask -rain-;Lyn;2017;soundtrack;album;2017-01-17;54
3vAncbML0jhNrp63DKhsCo;Round And Round;Heize;2017;soundtrack;single;2017-01-21;57
3zD0YE28NZ9qTHvfVl6imU;Floral Fury;Kristofer Maddigan;2017;soundtrack;album;2017-11-01;48
5SjLRpgI7LWFzy9ggSqlkO;Eulogy;Kyle Dixon & Michael Stein;2017;soundtrack;album;2017-10-20;51
2qEIVphvwMEkE35CXxdWAT;Deal with the devil;Tia;2017;soundtrack;single;2017-08-23;55
41FVSWUDLLOQok5DZLvKuy;The Dogs;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;52
0gMW8XpPFPjoApDii5Tj1u;Waving Through A Window;Ben Platt;2017;soundtrack;compilation;2017-02-03;61
6nkcPGa0sr24NFCc5l5UjE;If I Could Tell Her;Ben Platt;2017;soundtrack;compilation;2017-02-03;57
0l8QoHV2iGjzcbyPSEuKAf;"Butter-Fly (From ""Digimon Adventure"") [Japanese]";Miura Jam;2017;soundtrack;single;2017-05-19;43
2uZg4Dg2zshOJTyKa22ixE;"Main Theme (From ""The Dark Knight Rises"")";Hans Zimmer;2017;soundtrack;compilation;2017-01-13;49
2BPXILn0MqOe5WroVXlvN1;I Will Go To You Like the First Snow;AILEE;2017;soundtrack;single;2017-01-07;63
5qvrUfU6YvDMAW56uZEE6Q;Freedom! '90;The Bellas;2017;soundtrack;compilation;2017-12-15;53
7JoZiEMrwjpD18krCV8Czo;FAIRY TAIL Main Theme;Yasuharu Takanashi;2017;soundtrack;album;2017-11-01;52
1ylnqO4n7fgBRYz8AD6tdH;Flashback;MIYAVI;2017;soundtrack;album;2017-11-08;55
2tcSz3bcJqriPg9vetvJLs;STYX HELIX;MYTH & ROID;2017;soundtrack;album;2017-04-26;57
7K0hzTjRC0PCWXkBJuWcRH;限界突破×サバイバー;Kiyoshi Hikawa;2017;soundtrack;single;2017-10-25;55
5JplicqqzvRQKrSE7PiAUE;Attack on D;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;51
67kE6u6aXe0JbaBvcb3n2g;Riff Off;The Bellas;2017;soundtrack;compilation;2017-12-15;55
0N3HxBdcDAEErIBm6aGZI9;Decisive Battle;Christopher Larkin;2017;soundtrack;album;2017-02-10;47
77vkOcahVHbBpF4tdjerSW;Nosk;Christopher Larkin;2017;soundtrack;album;2017-02-10;48
5g4ombYW8dzSHTK0p3pov0;I Don't Like It, I Love It;The Bellas;2017;soundtrack;compilation;2017-12-15;50
281vn54pOBz6pI6Rzt8Men;Variation 15;Benjamin Wallfisch;2017;soundtrack;album;2017-07-21;46
4Bxci9sdUMAxx9EaHcbBTi;Purity of Heart;Steve Jablonsky;2017;soundtrack;album;2017-06-23;46
7Epsqwic0O9yfbf0ll0z9w;Broken Vessel;Christopher Larkin;2017;soundtrack;album;2017-02-10;49
3fYO6sRqHy1BdF8EiLGyop;Winter Is Here;Ramin Djawadi;2017;soundtrack;album;2017-08-25;46
3cKzY51GRiJngSVOnOfjgl;Soul Sanctum;Christopher Larkin;2017;soundtrack;album;2017-02-10;49
44MCNFwV5AuEpm7iaTLTCA;L.L.L.;MYTH & ROID;2017;soundtrack;album;2017-04-26;53
7N31Y7XEzOvDzKuFkCgDon;Wonder Woman's Wrath;Rupert Gregson-Williams;2017;soundtrack;album;2017-06-02;47
0OP7uPeLlDjPuPOkl4LcNu;Crystal Peak;Christopher Larkin;2017;soundtrack;album;2017-02-10;51
1IhyTWxNJZAwB7IL28HSux;Kingdom's Edge;Christopher Larkin;2017;soundtrack;album;2017-02-10;49
5JWnXDqHFgGJZFIZ3PZh8G;Dung Defender;Christopher Larkin;2017;soundtrack;album;2017-02-10;50
0UjDuuXlL5qdV6LmsIZ7z4;The Born King;Daniel Pemberton;2017;soundtrack;album;2017-05-05;47
0PmH79CmZR3HCvTukh4Nge;Home;Ramin Djawadi;2017;soundtrack;album;2017-08-25;46
5XgVOgviXtF5k6TOf8phRh;Sacrifice;Steve Jablonsky;2017;soundtrack;album;2017-06-23;47
5bKP0HAlVAzKVqBR3ZjFE6;Rain;Hans Zimmer;2017;soundtrack;compilation;2017-10-05;48
6AFkv6rIVRusZNifR74Q7t;Shingeki Gt 20130218 Kyojin;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;55
372ottv1RRZdzqAkywYMpA;Fungal Wastes;Christopher Larkin;2017;soundtrack;album;2017-02-10;50
73DCreJgfFdFxVnjsMSeo4;The Whims of Fate;Lyn;2017;soundtrack;album;2017-01-17;54
3hG05dRDVtY1COn47oKDT4;False Knight;Christopher Larkin;2017;soundtrack;album;2017-02-10;51
0UWa0AdUscdQUI7mjjx6G1;2049;Hans Zimmer;2017;soundtrack;compilation;2017-10-05;49
1lJySpoTdGHcTV4OTaluls;Queen's Gardens;Christopher Larkin;2017;soundtrack;album;2017-02-10;51
2Vj3TDLM9jOHlP5guhKEKI;Lacrimas;Agrupación Musical Lágrimas de Dolores;2017;soundtrack;album;2017-04-21;27
0cjEeXxL95rqQH58gyqsCB;The White Lady;Christopher Larkin;2017;soundtrack;album;2017-02-10;52
3dCr7eI0FcNh3pJdVlM4sr;We Have to Go;Steve Jablonsky;2017;soundtrack;album;2017-06-23;48
1aIcb5s4idJeItJV4vaVtW;White Palace;Christopher Larkin;2017;soundtrack;album;2017-02-10;52
2fwLXYI6N8l4tOY4ntSiUZ;Crossroads;Christopher Larkin;2017;soundtrack;album;2017-02-10;51
65KG1BEtR85y2cvIaukuaO;Dragonstone;Ramin Djawadi;2017;soundtrack;album;2017-08-25;49
0SjjcXfArhzePhEzDNkY8z;Anybody Have a Map?;Rachel Bay Jones;2017;soundtrack;compilation;2017-02-03;56
7FIrk5lA1IalpZ3OtieeC8;Good For You;Rachel Bay Jones;2017;soundtrack;compilation;2017-02-03;56
5eiOSiisJcnVxHGdOwvfor;The Politics & The Life;Daniel Pemberton;2017;soundtrack;album;2017-05-05;48
1Ko8sSzAzNILeNI2SfdQE4;Beneath the Mask - rain, instrumental version;アトラスサウンドチーム;2017;soundtrack;album;2017-01-17;50
2cji350vUbvxQ9QwyL5Nkp;Theme from the Walking Dead;Bear McCreary;2017;soundtrack;album;2017-10-20;48
7EPbzLbSzg9d94LZ9MnKFA;Plastic Heart;Nostalghia;2017;soundtrack;compilation;2017-02-10;52
06NJs6e0cWu4lrhNxzPCIp;Laura Palmer's Theme - Love Theme from Twin Peaks;Angelo Badalamenti;2017;soundtrack;compilation;2017-09-08;56
6ElSzFGDDrOnE0ifSf7WMC;Catch You Catch Me;GUMI;2017;soundtrack;compilation;2017-12-13;50
3uXKEQTzOngrZ1WWyMzuqO;カラノココロ;Anly;2017;soundtrack;album;2017-04-26;55
0KszqO9pbNKXJcIPk4n65Z;Hello Zepp + Overture;Charlie Clouser;2017;soundtrack;album;2017-11-24;48
5bVNYvkjRZuaQnKKdAGuq5;Journey to the Past;Christy Altomare;2017;soundtrack;album;2017-06-09;54
6bHjk4FudnJpUEz1PGs1YS;Tears in the Rain;Hans Zimmer;2017;soundtrack;compilation;2017-10-05;46
1Ds8oVOwkNVrGLIy7rxmrt;Cake By The Ocean;The Bellas;2017;soundtrack;compilation;2017-12-15;50
61OtYav1fiUCr73JwZD2Sb;It's You;HENRY;2017;soundtrack;single;2017-10-04;62
6vRkYTrWDzzVrZTqBJFR0u;Catch the Moment;LiSA;2017;soundtrack;album;2017-05-24;56
4d54i5M0BiT0R0u3alJTMC;A Beautiful Song;帆足圭吾;2017;soundtrack;compilation;2017-03-29;46
27IRxuyClRLi1yesYjoxGa;Future King;Rupert Gregson-Williams;2017;soundtrack;album;2017-12-08;43
2b1GDOd80efEoOadEvJqEr;The First Layer;Kevin Penkin;2017;soundtrack;album;2017-09-27;47
3R558vzNPUNRHHlmu5FFBD;Hanezeve Caradhina;Kevin Penkin;2017;soundtrack;album;2017-09-27;47
642Zd1NC6fLzbLhjQ8ykcZ;Shinzou Wo Sasageyo (Attack on Titan);NateWantsToBattle;2017;soundtrack;single;2017-05-19;49
7tBMJ47fXaWTNmE8pzAZ7h;La Música Que Nos Une;La Sentencia;2017;soundtrack;album;2017-01-01;20
1calxl7TPBgr0E11lI9uD8;Here;JUNNA;2017;soundtrack;single;2017-11-01;48
478MR37OX1FZV8ngGCqemn;TOMORROW;Machico;2017;soundtrack;album;2017-05-24;48
3BIhcWQV2hGRoEXdLL3Fzw;fantastic dreamer;Machico;2017;soundtrack;album;2017-05-24;47
5dhdDcfa2lXYlg9XSqqZY2;Tokyo Daylight;Lyn;2017;soundtrack;album;2017-01-17;49
5xdtUZKYnE4l7KSzgQ6MBD;Twin Peaks Theme;Angelo Badalamenti;2017;soundtrack;compilation;2017-09-08;47
1QS2ZPuhWbOM1RJNssupcv;A Lovely Night;Ryan Gosling;2017;soundtrack;compilation;2017-02-24;41
6Rlybp1JsE3GUjYp5rC0mo;Shall We Begin?;Ramin Djawadi;2017;soundtrack;album;2017-08-25;41
0AoihXguzdLjY6RqvImB3I;Great Escape;cinema staff;2017;soundtrack;single;2017-11-01;48
3115D00LQjPPbLqfeuEWES;Apetitan;Sawano Hiroyuki;2017;soundtrack;album;2017-06-07;46
7vesPWhf18t0QjKZpGlw00;Layer Cake;アトラスサウンドチーム;2017;soundtrack;album;2017-01-17;50
5HK39sxO2JbFaKxau5HV87;Surfing Dolphins;Hans Zimmer;2017;soundtrack;album;2017-10-30;41
1h8ZdxSacDTM1BoZGTGJcK;When Mother Was There;アトラスサウンドチーム;2017;soundtrack;album;2017-01-17;51
6wH5Fx9Ux94OZMo8HNALXR;City Ruins (Rays of Light);岡部啓一;2017;soundtrack;compilation;2017-03-29;49
1tzj2vY4twkNmZ5K3DUOPp;"Theme (from ""Spider Man"") [Original Television Series]";Michael Giacchino;2017;soundtrack;album;2017-07-07;48
4NwpP2y4ijBR77Voiq9pS1;Supermarine;Hans Zimmer;2017;soundtrack;album;2017-07-21;46
0WjYHf18yTqGEQjLRHLNWp;Redo;Konomi Suzuki;2017;soundtrack;album;2017-03-08;50
3COSRKvFPnpnnorNF4oaMf;This game;Konomi Suzuki;2017;soundtrack;album;2017-12-20;51
5d1EmpjegN3JqRH3KIOJEB;Aloy's Theme (feat. Julie Elven) - Part 1 - Motherland;Joris de Man;2017;soundtrack;album;2017;45
6YwVftlkwp7b8PR7hym8UB;Amanecer de Sentencia;La Sentencia;2017;soundtrack;album;2017-01-01;22
2NRClj4jFGy35kmAooFcTN;The Only Way is Down;Thomas Newman;2017;soundtrack;album;2017-09-15;45
32CwLhZJBa6C5Q0bJe0Q47;HEROES;Brian the Sun;2017;soundtrack;album;2017-01-11;52
0q6SjXK02E6Jz9hcy2d4or;Here Comes the King;X-Ray Dog;2017;soundtrack;album;2017-03-21;43
5cdx6h6N1E4PwKkOwb8Gzl;Blade Runner;Hans Zimmer;2017;soundtrack;compilation;2017-10-05;44
4TbcrjhOwuTAWBplSuOAz2;Dream Battle;Christopher Larkin;2017;soundtrack;album;2017-02-10;46
2hw0t9gmMhNCm16WlfU3xK;Dream;Christopher Larkin;2017;soundtrack;album;2017-02-10;47
45UI1yzA7vjkWHoAUZ8nGp;だってアタシのヒーロー。;LiSA;2017;soundtrack;single;2017-08-02;53
4ZRvNs46kXBjKJOl74tKZm;コンセプトの戦い;Yuki Hayashi;2017;soundtrack;album;2017-01-18;45
6ebnvzZVSCVgTsRtByaTAu;Assassin's Creed Origins Main Theme;Sarah Schachner;2017;soundtrack;album;2017-10-27;47
2Il4l22OHAP17Xvts61GHq;Beneath the Mask - instrumental version;Lyn;2017;soundtrack;album;2017-01-17;52
0yy8QwH9OOgeF3CBeUDguR;ODD FUTURE;UVERworld;2018;soundtrack;single;2018-07-27;53
5WtoiziTiOpTgQTQRpbXCa;Nightmare King;Christopher Larkin;2018;soundtrack;album;2018-08-09;54
7jicciytVTNBXYrIXHs3Hv;Knowing Me, Knowing You;Jeremy Irvine;2018;soundtrack;album;2018-07-13;50
5aanhLobXHQ8ODj2LBJ077;Canzoni preferite;Yugo Kanno;2018;soundtrack;album;2018-12-19;58
6qWEpnyU43Bcrx3vfbGuVm;Touch You;遠野高志;2018;soundtrack;single;2018-08-15;65
7C3xydn7tJZLCSBcV2ZFYe;I've Been Waiting For You;Amanda Seyfried;2018;soundtrack;album;2018-07-13;55
6sUQqRmOcRyAG5M3EWXzr3;Don't Lose Ur Head;SIX;2018;soundtrack;album;2018-08-31;64
4Jk6clW2UYpdJnwNYygcVd;The Grimm Troupe;Christopher Larkin;2018;soundtrack;album;2018-08-09;54
1V9zWcD0PpWlFa42vCErzm;Fernando;Cher;2018;soundtrack;album;2018-07-13;49
2W90IO8eRnFg1qsPunKm9B;Field of Hopes and Dreams;Toby Fox;2018;soundtrack;album;2018-11-01;59
322mgWaD4DetiHmoDVlwWc;Rude Buster;Toby Fox;2018;soundtrack;album;2018-11-01;59
03GBiorLGTk7T4IScIl4jj;Ex-Wives;SIX;2018;soundtrack;album;2018-08-31;62
248wt1trbhwrNN5fBC3Q3W;My Love, My Life;Amanda Seyfried;2018;soundtrack;album;2018-07-13;53
7MtpXnAhLKdkXjoFaK95TB;katharsis;TK from Ling tosite sigure;2018;soundtrack;single;2018-11-21;56
17VP4tofJ3evJbtY8Tk1Qi;il vento d'oro;Yugo Kanno;2018;soundtrack;album;2018-12-19;62
5P8lyudWE7HQxb4ludLbEm;恋愛サーキュレーション;物語シリーズ;2018;soundtrack;album;2018-11-02;64
1WOBzx0R3hyphrI1AUv4Zu;When I Kissed The Teacher;Lily James;2018;soundtrack;album;2018-07-13;53
5Y8awVkb5cXvlDyH1kIXaN;Chaos King;Toby Fox;2018;soundtrack;album;2018-11-01;56
