id,track_name,artist_name,year,genre,album_type,release_date,popularity
1miPwGI7xUKfHj6vIpMfP3,Sogno di Volare (“The Dream of Flight”),Christopher Tin,2016,soundtrack,single,2016-10-20,47
6VcB4JudF8TFcbobm9TDCR,courage,Haruka Tomatsu,2016,soundtrack,album,2016-06-15,54
6bTCdqB1PN5J93hiiZvQzW,lit(var),kensuke ushio,2016,soundtrack,album,2016-09-14,52
21u2gUlh5Iun4ogGGqKVum,The Crown Main Title,Hans Zimmer,2016,soundtrack,album,2016-11-04,48
0GjYsCv7VeDh4WEkS8SjxF,A Thief's End,Henry Jackman,2016,soundtrack,album,2016,46
6u6owGCGi6WDXtd4Tf9ZLk,Khaleesi,Ramin Djawadi,2016,soundtrack,album,2016-06-24,43
4Fx2a44W3JYyhS1x2UVmVE,Interstellar - Main Theme -Trailer Version Extended (2014),The Meridian Studio Ensemble,2016,soundtrack,album,2016-08-12,44
1v1XAFb4TsF5Zb0JOp1axS,Kids Two,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-19,52
2aasu7RADsAivfL00Ivj8A,Valse di Fantastica,Yoko Shimomura,2016,soundtrack,album,2016-12-21,48
07YwiqMqpdbb65JgBaHHKL,Rescue Continues,Rupert Gregson-Williams,2016,soundtrack,compilation,2016-11-04,45
4MorYttxU39XKVoRlCopyz,QUESTION,3年E組うた担(渚&茅野&業&磯貝&前原),2016,soundtrack,single,2016-02-24,50
20LsXSYrH1M3mk1COyPVrg,Newt Says Goodbye to Tina / Jacob's Bakery,James Newton Howard,2016,soundtrack,album,2016-11-18,46
4VZO9ICuHMFrHlsawAoP4k,The Banks Of The Sansretour,Piotr Musiał,2016,soundtrack,album,2016-06-01,51
5MtCEB1r6jzRIu5KZHOrNA,Hawkins,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,47
3BXNVi7Hy4j0aVXnMrRngz,One Blink for Yes,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,48
21YZSpWCHR6jCAyVCO8oi9,"The Rains of Castamere (From ""Game of Thrones"")",Tina Guo,2016,soundtrack,album,2016-06-24,50
2sw8teIvVMRZKKYD5p795f,Main Title Theme - Westworld,Ramin Djawadi,2016,soundtrack,album,2016-12-05,49
4Pk1KXtkFTJNKLqwHhD3Zn,Main Titles (Fantastic Beasts and Where to Find Them),James Newton Howard,2016,soundtrack,album,2016-11-18,46
7M0OrGUJUFaYiildMmMNUS,Solo en Casa / La Llegada de Papá,Fernando Velázquez,2016,soundtrack,album,2016-09-30,26
2DMUxKzhK3BJSCLzYb2LWQ,Títulos Finales,Fernando Velázquez,2016,soundtrack,album,2016-09-30,26
18TQCRWbvful7f4jPxrdXO,chase,batta,2016,soundtrack,single,2016-07-26,55
0Rsxpur05BLNcXmcArEZnI,Praying,Rupert Gregson-Williams,2016,soundtrack,compilation,2016-11-04,47
669yRYY5pluCp5dYOcDMDD,Oogway's Legacy,Hans Zimmer,2016,soundtrack,compilation,2016-01-22,50
6LoC0DAzeIET4iA9gXG2Ly,HERO A,Yuki Hayashi,2016,soundtrack,album,2016-07-13,51
35x3bQ8tjBYpboRMMoCVed,You are my world,YOON MIRAE,2016,soundtrack,single,2016-11-24,56
7CBrUf50mf2IqcRZla38by,She Used to Be Mine,Jessie Mueller,2016,soundtrack,compilation,2016-06-03,54
0H2iJVgorRR0ZFgRqGUjUM,Channa Mereya,Pritam,2016,soundtrack,album,2016-10-26,74
3V3CHMcsZwOaJWbBiLo248,Hold the Door,Ramin Djawadi,2016,soundtrack,album,2016-06-24,40
5NkpsRKvSBukdYQtl3WLZW,Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,K.Will,2016,soundtrack,single,2016-03-18,61
4PvVKyqJ6pLVi5HKpAjTPc,MY LOVE,LeeHi,2016,soundtrack,single,2016-10-04,58
11GUG8eWXpE2VUsus7sDA5,Hear Me Roar,Ramin Djawadi,2016,soundtrack,album,2016-06-24,38
6c6WreivKNC4zXb00lUJtI,マシ・マシ,NICO Touches the Walls,2016,soundtrack,single,2016-11-30,49
5bVmOD7UKfP2iLFUGMtdnS,"Mast Magan (From ""2 States)",Arijit Singh,2016,soundtrack,compilation,2016-02-11,77
4qGRptIf2ok9nHdDH6VwzW,a tender feeling,梶浦 由記,2016,soundtrack,compilation,2016-01-27,46
4tD2tUs8Bf4X5dMS6CxccV,Jyn Erso & Hope Suite,Michael Giacchino,2016,soundtrack,album,2016-12-16,44
5fXdbH7woFgkGGPgkq16Qc,She'll Kill You,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,44
3i0J9e00YhlrKO7AqgdO8Z,She Used to Be Mine,Jessie Mueller,2016,soundtrack,single,2016-05-27,53
5USe1wzXVFl00jw2qA7b1s,I Can't Hear You,Rupert Gregson-Williams,2016,soundtrack,compilation,2016-11-04,40
6PJbyFtOVG8d361KBZQeHz,Kuchizuke Diamond,Weaver,2016,soundtrack,album,2016-02-10,48
2kfyCVwpNexatN2NckQ34y,Now You See Me 2 Main Titles,Brian Tyler,2016,soundtrack,compilation,2016-01-01,42
52GfW7l3XNs3r5IJtcp8ZF,Life Must Have Its Mysteries,Hans Zimmer,2016,soundtrack,album,2016-10-14,39
72WtmxQ4guQdtQorJOZkMm,Sunset Waltz,Yoko Shimomura,2016,soundtrack,album,2016-12-21,46
0eporXhSjE9TsGX5TiR80F,Reign,Ramin Djawadi,2016,soundtrack,album,2016-06-24,39
2ELilaX7672D6hYsCnMfhC,Camp Approach,Chris Remo,2016,soundtrack,album,2016-02-09,47
7rLvsAO1yb7ElxPhkz60qh,For You,CHEN,2016,soundtrack,single,2016-08-25,62
7jRrMJQ0j8xSUnM9SYR4N6,Sogno di Volare (The Dream of Flight),Christopher Tin,2016,soundtrack,album,2016,45
3FFwqObYnWssn7JD4WaK7k,RAGE OF DUST,SPYAIR,2016,soundtrack,single,2016-10-16,36
5Ukx5Eo3eEHiCmgNaGcf67,Blood And Wine,Marcin Przybyłowicz,2016,soundtrack,album,2016-06-01,45
4w4sZKnfftatJ1nD4a9bKC,My Burden Is Light,Nightmargin,2016,soundtrack,album,2016-12-31,45
3ekc2bcwkbP7zJGfVGHbXT,The Thrill of First Love,Christian Borle,2016,soundtrack,compilation,2016-12-16,51
7Jo5oEViT27zCkdRI5hEuG,Who Are You,Sam Kim,2016,soundtrack,single,2016-12-25,53
2RRCus64Xt21fZu96zpuq1,Stage Fright,Michael Giacchino,2016,soundtrack,album,2016-02-12,21
4BFBElI73LzkLOBru4TKVv,Is She With You? - Wonder Woman Theme,Hans Zimmer,2016,soundtrack,album,2016-03-18,45
4EKMLcDmI7I5bORpsWgQg1,On Reflection,Max Richter,2016,soundtrack,album,2016-10-21,43
5ULPf6SjZSQkWCNSUn29xO,Stay Alive,エミリア(CV:高橋李依),2016,soundtrack,single,2016-08-24,51
4V6GNeAV0Fz7bjjZydoeWV,Thorofare Hike,Chris Remo,2016,soundtrack,album,2016-02-09,48
4TyMkWzFaZIYH52DpBuISz,Okinawa Battlefield,Rupert Gregson-Williams,2016,soundtrack,compilation,2016-11-04,42
7qeNUzY9BxUFY9AHityrDi,Morioucho Radio,Yugo Kanno,2016,soundtrack,album,2016-07-27,48
7640vRpfdd91FKxl1lp7Pt,For Honor! For Toussaint!,Piotr Musiał,2016,soundtrack,album,2016-06-01,47
7z7WfdoT4qI16aXfWoNRlj,The Musty Scent Of Fresh Pâté,Percival Schuttenbach,2016,soundtrack,album,2016-06-01,48
2Z0yzmI4MR3hBIQBEhUveg,Credits,Justin Hurwitz,2016,soundtrack,album,2016-12-09,41
3filDKRRDJXRWB2qoBNcPN,Epilogue,Henry Jackman,2016,soundtrack,album,2016,35
6dQ3lcQG2MuIQ0P7GSYQeJ,季節は次々死んでいく,amazarashi,2016,soundtrack,album,2016-02-24,54
427vfPt3SW5ZhtCqwajhaT,Skyreach,Amamiya Sora,2016,soundtrack,album,2016-09-07,49
1WDoV0nljgXw9Nl1vVxpQn,Dawn Of A New Time,Johan Söderqvist,2016,soundtrack,album,2016,48
6rSVuRt7xl4GsEQv4tphSl,"Paint It, Black",Ramin Djawadi,2016,soundtrack,album,2016-12-05,46
7FFvU6Jr6sRdbP36UFBwim,Your Father Would Be Proud,Michael Giacchino,2016,soundtrack,album,2016-12-16,45
2Ift6YpqOCINgVYvGx8nVW,Maester,Ramin Djawadi,2016,soundtrack,album,2016-06-24,41
4KEtmjHSQNf6XucybkmOTo,Castle Byers,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,45
34QAEq8Wfh8OUvJ7vXg1OW,A Kiss,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,45
0ItfnPe3JIRP5TAw1W3qd6,For Better or Worse,Henry Jackman,2016,soundtrack,album,2016,37
0SdHiRgv1yZtiPYuRnbUfu,My Watch Has Ended,Ramin Djawadi,2016,soundtrack,album,2016-06-24,40
4qaMBzyeNcpvvGdxVguylk,Wind In The Caroberta Woods,Marcin Przybyłowicz,2016,soundtrack,album,2016-06-01,48
0NPKGAxqJQ5OkkD4uSfyKl,"Renaissance - From ""Medici: Masters of Florence""",Paolo Buonvino,2016,soundtrack,single,2016-10-18,42
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,Ben Platt,2017,soundtrack,compilation,2017-02-03,63
0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,Loren Allred,2017,soundtrack,compilation,2017-12-08,78
0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,Ziv Zaifman,2017,soundtrack,compilation,2017-12-08,76
6rgIKCKKCnhyaNTgmY73tq,Rivers In the Desert,Lyn,2017,soundtrack,album,2017-01-17,57
7K0hzTjRC0PCWXkBJuWcRH,限界突破×サバイバー,Kiyoshi Hikawa,2017,soundtrack,single,2017-10-25,58
6AFkv6rIVRusZNifR74Q7t,Shingeki Gt 20130218 Kyojin,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,57
4nna9JONFIwr98bcX6tlta,"Sincerely, Me",Mike Faist,2017,soundtrack,compilation,2017-02-03,63
6iaQi9uPzHoXLMo5g490Bj,Barricades,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,59
5fI0tteqDxnv2Tso0CcZbW,Brave Heart (Digimon),Animelmack,2017,soundtrack,single,2017-11-03,52
4AuZBIN4aeFL9egQldQfRn,"Wake Up, Get Up, Get Out There",Lyn,2017,soundtrack,album,2017-01-17,59
0DENhwLXDNvKf9g1oe85Ue,"Now We Are Free (From ""Gladiator"")",Hans Zimmer,2017,soundtrack,compilation,2017-01-13,50
5uraJqtCBvLpwt3VeomZdq,Shinzo wo Sasageyo !,Linked Horizon,2017,soundtrack,album,2017-05-17,68
5JplicqqzvRQKrSE7PiAUE,Attack on D,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,54
45aBsnKRWUzhwbcqOJLwfe,This Is Me,Keala Settle,2017,soundtrack,compilation,2017-12-08,73
0LNyWv4RYKbaXIvzk6nMxZ,Life Will Change,Lyn,2017,soundtrack,album,2017-01-17,59
5XLXrm5JVMdOus1fWmTOFw,Beneath the Mask,Lyn,2017,soundtrack,album,2017-01-17,63
65fpYBrI8o2cfrwf2US4gq,Rewrite The Stars,Zac Efron,2017,soundtrack,compilation,2017-12-08,73
0nD62ke95NJvAI8chsRjRg,City of Tears,Christopher Larkin,2017,soundtrack,album,2017-02-10,58
7k1HoUdskuBhyWvm7hPctM,Call of Silence,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,63
3lCHADWP8ohxnfBiUqAN3o,This Is Me (From the Greatest Showman),Kesha,2017,soundtrack,single,2017-12-22,54
1H7Zqkq54andtaSSnLRrfp,You Will Be Found,Ben Platt,2017,soundtrack,compilation,2017-02-03,62
27iksNpaur1CcH0w8703by,Shinzo wo Sasageyo! - TV Size,Linked Horizon,2017,soundtrack,single,2017-04-02,60
4dHOnPucB5VBYq3gjRtYy9,You See Big Girl / T:T,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,64
18u5XqSUuW4OgMJDdSCbHM,The First Lie,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,52
5xNUR50KxswPRAvx7S163g,Come Alive,Hugh Jackman,2017,soundtrack,compilation,2017-12-08,70
0GVuLQtPXFaL18ijEOqoAa,Tightrope,Michelle Williams,2017,soundtrack,compilation,2017-12-08,71
3XKMO7tvyyUmxRvlJGhYQm,空に歌えば,amazarashi,2017,soundtrack,album,2017-12-13,61
65KG1BEtR85y2cvIaukuaO,Dragonstone,Ramin Djawadi,2017,soundtrack,album,2017-08-25,50
1tjOClAkdMxDfYPO0xvGbG,THE DAY,PornoGraffitti,2017,soundtrack,album,2017-10-25,64
16obHUJN0KaqVyCaV3GwFX,Reflection,Christopher Larkin,2017,soundtrack,album,2017-02-10,57
7uIyzCZKGk9K2EXnb3BtrR,Mantis Lords,Christopher Larkin,2017,soundtrack,album,2017-02-10,55
4cPnNnTMkJ6soUOUzEtmcp,Last Surprise,Lyn,2017,soundtrack,album,2017-01-17,65
3IkWmgGsXbsafrunwPojXO,From Now On,Hugh Jackman,2017,soundtrack,compilation,2017-12-08,75
4W37fDymJzsqaarlKKEvcM,Once Upon a December,Christy Altomare,2017,soundtrack,album,2017-06-09,66
2cKovq3l6OJjhVVDbVKOsr,The Other Side,Hugh Jackman,2017,soundtrack,compilation,2017-12-08,74
6fyI2QGPzUiqRHnuYD7oOp,Greenpath,Christopher Larkin,2017,soundtrack,album,2017-02-10,57
5QKK7785dSYrutocW7lGub,Truth,Ramin Djawadi,2017,soundtrack,album,2017-08-25,51
364JzOajs76bJymjHm3sVY,ピースサイン - Peace Sign,Kenshi Yonezu,2017,soundtrack,album,2017-11-01,73
3kQllLNDw3FkcjMRNBX1KC,The Blue Planet,Hans Zimmer,2017,soundtrack,album,2017-10-30,53
1mV4Ti0I8kZF3Dd72qPEW5,Brand New World,D-51,2017,soundtrack,album,2017-11-01,57
4gCnaT6NKQmR3hqEeHp30t,Dirtmouth,Christopher Larkin,2017,soundtrack,album,2017-02-10,59
70p3HYq9iHZisJqpDmWd1U,Guren no Yumiya,Linked Horizon,2017,soundtrack,album,2017-05-17,64
188vCXc4bAejLqGhpEVBGT,Jiyuu no Tsubasa,Linked Horizon,2017,soundtrack,album,2017-05-17,60
66y7x28jXOPrcmu3D5Zjh6,A Million Dreams (Reprise),Austyn Johnson,2017,soundtrack,compilation,2017-12-08,63
6f8b6mxNNDJdE5tC4MCTxt,Never Enough (Reprise),Loren Allred,2017,soundtrack,compilation,2017-12-08,62
43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,Hugh Jackman,2017,soundtrack,single,2017-10-27,67
4ylWMuGbMXNDgDd8lErEle,The Greatest Show,Hugh Jackman,2017,soundtrack,compilation,2017-12-08,72
5SjLRpgI7LWFzy9ggSqlkO,Eulogy,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,69
2xGjteMU3E1tkEPVFBO08U,This Is Me,Keala Settle,2017,soundtrack,single,2017-10-27,70
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,2017,soundtrack,single,2017-11-17,75
6WYHJTCeO3kyRfRmQW9enw,Requiem,Laura Dreyfuss,2017,soundtrack,compilation,2017-02-03,55
7FIrk5lA1IalpZ3OtieeC8,Good For You,Rachel Bay Jones,2017,soundtrack,compilation,2017-02-03,57
0SjjcXfArhzePhEzDNkY8z,Anybody Have a Map?,Rachel Bay Jones,2017,soundtrack,compilation,2017-02-03,58
0ZWW07BD8W85lUbgx2sn7E,For Forever,Ben Platt,2017,soundtrack,compilation,2017-02-03,59
6nkcPGa0sr24NFCc5l5UjE,If I Could Tell Her,Ben Platt,2017,soundtrack,compilation,2017-02-03,59
2Il4l22OHAP17Xvts61GHq,Beneath the Mask - instrumental version,Lyn,2017,soundtrack,album,2017-01-17,53
41FVSWUDLLOQok5DZLvKuy,The Dogs,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,52
0l8QoHV2iGjzcbyPSEuKAf,"Butter-Fly (From ""Digimon Adventure"") [Japanese]",Miura Jam,2017,soundtrack,single,2017-05-19,43
2gGMJDtppeGj8s11mXaHKU,Beneath the Mask -rain-,Lyn,2017,soundtrack,album,2017-01-17,56
0R3VceNdOWRvcYPuv7Rwr9,"Sit Still, Look Pretty",The New Barden Bellas,2017,soundtrack,compilation,2017-12-15,54
3jRwb8NABDs7n8YsYyHO8c,Jet Set Run,Yuki Hayashi,2017,soundtrack,album,2017-09-06,51
2uZg4Dg2zshOJTyKa22ixE,"Main Theme (From ""The Dark Knight Rises"")",Hans Zimmer,2017,soundtrack,compilation,2017-01-13,49
642Zd1NC6fLzbLhjQ8ykcZ,Shinzou Wo Sasageyo (Attack on Titan),NateWantsToBattle,2017,soundtrack,single,2017-05-19,51
7JoZiEMrwjpD18krCV8Czo,FAIRY TAIL Main Theme,Yasuharu Takanashi,2017,soundtrack,album,2017-11-01,53
1ylnqO4n7fgBRYz8AD6tdH,Flashback,MIYAVI,2017,soundtrack,album,2017-11-08,55
2qEIVphvwMEkE35CXxdWAT,Deal with the devil,Tia,2017,soundtrack,single,2017-08-23,57
5JWnXDqHFgGJZFIZ3PZh8G,Dung Defender,Christopher Larkin,2017,soundtrack,album,2017-02-10,48
0OP7uPeLlDjPuPOkl4LcNu,Crystal Peak,Christopher Larkin,2017,soundtrack,album,2017-02-10,49
2t7xamIl0uoBksXA21Ivx1,Rocket Jump Waltz,Valve Studio Orchestra,2017,soundtrack,album,2017-04-21,43
1IhyTWxNJZAwB7IL28HSux,Kingdom's Edge,Christopher Larkin,2017,soundtrack,album,2017-02-10,48
4NwpP2y4ijBR77Voiq9pS1,Supermarine,Hans Zimmer,2017,soundtrack,album,2017-07-21,47
2tcSz3bcJqriPg9vetvJLs,STYX HELIX,MYTH & ROID,2017,soundtrack,album,2017-04-26,59
1ygjvLVwydBF164HQsv2QD,Radiance,Christopher Larkin,2017,soundtrack,album,2017-02-10,50
3hG05dRDVtY1COn47oKDT4,False Knight,Christopher Larkin,2017,soundtrack,album,2017-02-10,49
0UjDuuXlL5qdV6LmsIZ7z4,The Born King,Daniel Pemberton,2017,soundtrack,album,2017-05-05,47
281vn54pOBz6pI6Rzt8Men,Variation 15,Benjamin Wallfisch,2017,soundtrack,album,2017-07-21,47
372ottv1RRZdzqAkywYMpA,Fungal Wastes,Christopher Larkin,2017,soundtrack,album,2017-02-10,50
7N31Y7XEzOvDzKuFkCgDon,Wonder Woman's Wrath,Rupert Gregson-Williams,2017,soundtrack,album,2017-06-02,47
1lJySpoTdGHcTV4OTaluls,Queen's Gardens,Christopher Larkin,2017,soundtrack,album,2017-02-10,51
2fwLXYI6N8l4tOY4ntSiUZ,Crossroads,Christopher Larkin,2017,soundtrack,album,2017-02-10,50
6YwVftlkwp7b8PR7hym8UB,Amanecer de Sentencia,La Sentencia,2017,soundtrack,album,2017-01-01,27
7tBMJ47fXaWTNmE8pzAZ7h,La Música Que Nos Une,La Sentencia,2017,soundtrack,album,2017-01-01,26
0cjEeXxL95rqQH58gyqsCB,The White Lady,Christopher Larkin,2017,soundtrack,album,2017-02-10,52
4Bxci9sdUMAxx9EaHcbBTi,Purity of Heart,Steve Jablonsky,2017,soundtrack,album,2017-06-23,47
1aIcb5s4idJeItJV4vaVtW,White Palace,Christopher Larkin,2017,soundtrack,album,2017-02-10,51
0WjYHf18yTqGEQjLRHLNWp,Redo,Konomi Suzuki,2017,soundtrack,album,2017-03-08,54
7tajvm3L4vnNsOyMBf3yq3,Enter Hallownest,Christopher Larkin,2017,soundtrack,album,2017-02-10,51
5LlqVViilxn216dQzcFyvy,Sealed Vessel,Christopher Larkin,2017,soundtrack,album,2017-02-10,53
06NJs6e0cWu4lrhNxzPCIp,Laura Palmer's Theme - Love Theme from Twin Peaks,Angelo Badalamenti,2017,soundtrack,compilation,2017-09-08,61
5bKP0HAlVAzKVqBR3ZjFE6,Rain,Hans Zimmer,2017,soundtrack,compilation,2017-10-05,48
5XgVOgviXtF5k6TOf8phRh,Sacrifice,Steve Jablonsky,2017,soundtrack,album,2017-06-23,48
0UWa0AdUscdQUI7mjjx6G1,2049,Hans Zimmer,2017,soundtrack,compilation,2017-10-05,50
73DCreJgfFdFxVnjsMSeo4,The Whims of Fate,Lyn,2017,soundtrack,album,2017-01-17,56
3dCr7eI0FcNh3pJdVlM4sr,We Have to Go,Steve Jablonsky,2017,soundtrack,album,2017-06-23,50
3QaFRJIXefCIaKk99rReFC,Resting Grounds,Christopher Larkin,2017,soundtrack,album,2017-02-10,54
6SSjVwARTrXkCVVxSCUlwz,Hollow Knight,Christopher Larkin,2017,soundtrack,album,2017-02-10,54
4p6GbcE3GjJs7JzhVBv2uT,Hornet,Christopher Larkin,2017,soundtrack,album,2017-02-10,53
3fYO6sRqHy1BdF8EiLGyop,Winter Is Here,Ramin Djawadi,2017,soundtrack,album,2017-08-25,50
3CrYQaVrFUppSElxRwNHJK,Paradisus-Paradoxum,MYTH & ROID,2017,soundtrack,album,2017-04-26,59
54by0m2G1A6u1R87HxzaFB,Soldiers,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,57
0KszqO9pbNKXJcIPk4n65Z,Hello Zepp + Overture,Charlie Clouser,2017,soundtrack,album,2017-11-24,46
7EPbzLbSzg9d94LZ9MnKFA,Plastic Heart,Nostalghia,2017,soundtrack,compilation,2017-02-10,53
2cji350vUbvxQ9QwyL5Nkp,Theme from the Walking Dead,Bear McCreary,2017,soundtrack,album,2017-10-20,48
6ElSzFGDDrOnE0ifSf7WMC,Catch You Catch Me,GUMI,2017,soundtrack,compilation,2017-12-13,51
1Ds8oVOwkNVrGLIy7rxmrt,Cake By The Ocean,The Bellas,2017,soundtrack,compilation,2017-12-15,51
3uXKEQTzOngrZ1WWyMzuqO,カラノココロ,Anly,2017,soundtrack,album,2017-04-26,57
3vAncbML0jhNrp63DKhsCo,Round And Round,Heize,2017,soundtrack,single,2017-01-21,58
1o7Vz3XeJQCyUDdeYBRjrA,We Go out Tonight,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,43
3R558vzNPUNRHHlmu5FFBD,Hanezeve Caradhina,Kevin Penkin,2017,soundtrack,album,2017-09-27,48
6E0AIIq5p8MZCrHf4w64ko,Vogel im Käfig,Vasaria Project,2017,soundtrack,single,2017-10-13,46
2pbbv2T5M8eSV1lhjNhWqH,The Devil & The Huntsman,Sam Lee,2017,soundtrack,album,2017-05-05,50
0N3HxBdcDAEErIBm6aGZI9,Decisive Battle,Christopher Larkin,2017,soundtrack,album,2017-02-10,46
4PAw43QXETz4JW7pMDdUB6,Chevaliers de Sangreal - Live / From The Da Vinci Code,Hans Zimmer,2017,soundtrack,album,2017-11-03,42
4VM6WUdnRnBv6cHAjyzxcK,Disappear,Mike Faist,2017,soundtrack,compilation,2017-02-03,52
1calxl7TPBgr0E11lI9uD8,Here,JUNNA,2017,soundtrack,single,2017-11-01,49
5Xeiww4wKvsqe8TQmp2Y8O,En las Puertas del Cielo,Agrupación Musical Lágrimas de Dolores,2017,soundtrack,album,2017-04-21,22
2c4xAv5Qr13YMbMadijVX7,Butterfly Kiss,アトラスサウンドチーム,2017,soundtrack,album,2017-01-17,50
5bVNYvkjRZuaQnKKdAGuq5,Journey to the Past,Christy Altomare,2017,soundtrack,album,2017-06-09,56
5dhdDcfa2lXYlg9XSqqZY2,Tokyo Daylight,Lyn,2017,soundtrack,album,2017-01-17,50
77vkOcahVHbBpF4tdjerSW,Nosk,Christopher Larkin,2017,soundtrack,album,2017-02-10,47
3115D00LQjPPbLqfeuEWES,Apetitan,Sawano Hiroyuki,2017,soundtrack,album,2017-06-07,47
0AoihXguzdLjY6RqvImB3I,Great Escape,cinema staff,2017,soundtrack,single,2017-11-01,49
2Gqr7CvXUj14vpHRguQxMT,Escape,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,44
4ZRvNs46kXBjKJOl74tKZm,コンセプトの戦い,Yuki Hayashi,2017,soundtrack,album,2017-01-18,45
4FsYrPHY5YaoqXlAqmxzmQ,The Legend of Excalibur,Daniel Pemberton,2017,soundtrack,album,2017-05-05,43
5xdtUZKYnE4l7KSzgQ6MBD,Twin Peaks Theme,Angelo Badalamenti,2017,soundtrack,compilation,2017-09-08,49
5d1EmpjegN3JqRH3KIOJEB,Aloy's Theme (feat. Julie Elven) - Part 1 - Motherland,Joris de Man,2017,soundtrack,album,2017,46
7Epsqwic0O9yfbf0ll0z9w,Broken Vessel,Christopher Larkin,2017,soundtrack,album,2017-02-10,48
2tk7S3mKsgYIxqO9obPofw,Home,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,46
1eBqRGp5vfJ42HxwUJFThD,Presumptuous,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,46
7vesPWhf18t0QjKZpGlw00,Layer Cake,アトラスサウンドチーム,2017,soundtrack,album,2017-01-17,51
6wH5Fx9Ux94OZMo8HNALXR,City Ruins (Rays of Light),岡部啓一,2017,soundtrack,compilation,2017-03-29,50
6vRkYTrWDzzVrZTqBJFR0u,Catch the Moment,LiSA,2017,soundtrack,album,2017-05-24,57
2hw0t9gmMhNCm16WlfU3xK,Dream,Christopher Larkin,2017,soundtrack,album,2017-02-10,46
7BbtvJqWnQRt8gSrWbUVym,Only Us,Laura Dreyfuss,2017,soundtrack,compilation,2017-02-03,55
61OtYav1fiUCr73JwZD2Sb,It's You,HENRY,2017,soundtrack,single,2017-10-04,63
5HK39sxO2JbFaKxau5HV87,Surfing Dolphins,Hans Zimmer,2017,soundtrack,album,2017-10-30,43
5cdx6h6N1E4PwKkOwb8Gzl,Blade Runner,Hans Zimmer,2017,soundtrack,compilation,2017-10-05,45
3cKzY51GRiJngSVOnOfjgl,Soul Sanctum,Christopher Larkin,2017,soundtrack,album,2017-02-10,48
6ebnvzZVSCVgTsRtByaTAu,Assassin's Creed Origins Main Theme,Sarah Schachner,2017,soundtrack,album,2017-10-27,48
1h8ZdxSacDTM1BoZGTGJcK,When Mother Was There,アトラスサウンドチーム,2017,soundtrack,album,2017-01-17,53
0q6SjXK02E6Jz9hcy2d4or,Here Comes the King,X-Ray Dog,2017,soundtrack,album,2017-03-21,44
44MCNFwV5AuEpm7iaTLTCA,L.L.L.,MYTH & ROID,2017,soundtrack,album,2017-04-26,53
7bocrcIvqXs0tBFM5VI6Rf,Eight Fifteen,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,49
2NRClj4jFGy35kmAooFcTN,The Only Way is Down,Thomas Newman,2017,soundtrack,album,2017-09-15,45
2y6mt1xsA4527griyUQf6N,Walkin in Hawkins,Kyle Dixon & Michael Stein,2017,soundtrack,album,2017-10-20,48
3COSRKvFPnpnnorNF4oaMf,This game,Konomi Suzuki,2017,soundtrack,album,2017-12-20,52
0PmH79CmZR3HCvTukh4Nge,Home,Ramin Djawadi,2017,soundtrack,album,2017-08-25,46
5g4ombYW8dzSHTK0p3pov0,"I Don't Like It, I Love It",The Bellas,2017,soundtrack,compilation,2017-12-15,52
45UI1yzA7vjkWHoAUZ8nGp,だってアタシのヒーロー。,LiSA,2017,soundtrack,single,2017-08-02,55
1U0hiOuodfSsxdcTYXGEdT,All You Wanna Do,SIX,2018,soundtrack,album,2018-08-31,63
322mgWaD4DetiHmoDVlwWc,Rude Buster,Toby Fox,2018,soundtrack,album,2018-11-01,59
6NVX0ugkjMSeXJN8wB9JTn,Mi Corazón Encantado,Aaron Montalvo,2018,soundtrack,album,2018-06-29,57
6sUQqRmOcRyAG5M3EWXzr3,Don't Lose Ur Head,SIX,2018,soundtrack,album,2018-08-31,65
23phSRwoMy48rwFpmuAP8q,残酷な天使のテーゼ,Yoko Takahashi,2018,soundtrack,single,2018-06-20,61
